sep=	
-4.721089450980267554e-01	-5.880800938454185944e-01
-2.426564113569981418e-01	-1.563931476383935079e-02
2.906631726941369953e-01	-7.521409577724165463e-02
-8.304609426062316627e-03	2.489587702827331939e-01
1.487325559164168753e-01	-1.350883897663755218e-01
1.462985449254765591e-01	-8.150813166859997849e-02
-2.526666954613231431e-01	2.811635995423822365e-01
-1.176455557361600207e-01	4.045306354630709422e-01
2.463084506296052689e-01	2.443529371771409608e-01
3.168598751414415937e-01	-9.876075429151771889e-02
-3.778354908248113264e-01	-8.755061054846942359e-02
-2.708857732811973396e-01	-7.760117947232759994e-02
-2.474760635057574598e-01	1.241871963614600977e-01
4.025469624787998968e-01	-1.295175727557592582e-01
-2.325873884096006372e-01	-8.060847678578159092e-02
-2.332251460317003589e-01	1.098889370592876641e-01
4.674428025894933336e-01	-2.161564377181382779e-01
-2.059300475247468898e-01	-3.264313857144251485e-01
1.482474711981831561e-01	2.823542033106140603e-01
-6.599424842845842409e-01	-1.932774361564964793e-01
-1.903579894213325574e-01	-5.759151948219708439e-01
-9.043183922362983684e-02	2.528102596611895778e-02
-4.128497979510830085e-01	2.495569689954550974e-01
4.798204754895410429e-01	-8.905517923489381094e-02
2.458754046813330651e-01	7.141232241261395719e-02
1.772046786767757787e-01	-1.045065140260393877e-01
-5.157622396625852895e-02	-7.513375898774528328e-02
7.844803201217573352e-02	-2.073833299995502671e-02
-9.958079279204648526e-02	-3.462220802223786031e-01
-4.933687593711859054e-01	-7.417401394984449170e-02
1.704908266379802362e-01	4.533724960420334460e-01
4.024118463796204082e-01	-1.244510856038307488e-02
3.621825032626193042e-01	-2.434060675391802250e-02
-1.397707062687298107e-01	4.794080452405903858e-01
-5.690331302277910897e-02	-3.165218308278435755e-01
7.667335217737755171e-01	-2.520882693738665248e-01
-1.082929510134378881e-01	-4.644744731881463723e-02
6.591136709607446909e-01	-3.791863723504674821e-01
3.415261489066496320e-02	3.225483302430680599e-01
2.496528568598048725e-01	-8.226305888116927645e-02
2.877474409939401179e-01	6.105724065180317961e-02
-4.130974473669762198e-02	-7.998434257087201349e-01
9.197393525465026587e-02	3.819964092884501894e-01
-1.261316681005927032e-01	-3.991580076007941180e-01
1.334256304654140302e-01	-3.478101236795855811e-01
3.824932490615396419e-01	4.591840544821402387e-02
-2.938575260665254180e-02	1.949226723742861489e-01
5.967873598768976828e-01	-2.369690116958730330e-01
4.387941094908532347e-01	6.586760083498851559e-01
-9.481705091773860727e-02	6.540427754046995723e-02
-4.527143489472185145e-01	-7.435252523925529600e-01
-3.949532404471554729e-03	1.686793131023838210e-01
-4.188301932312439857e-01	2.629787438031355729e-01
-3.767503636193005878e-01	-9.442594289277279895e-02
-8.183682414717051434e-02	4.468474705289195853e-02
2.603029645548249893e-01	1.712545030876937713e-01
-4.150808162340960394e-01	-7.279636516564219617e-02
3.189960714820292975e-01	-9.496910805689112722e-02
8.544948953506305289e-02	2.503265348855640560e-01
-4.578009664455047478e-02	-2.236247006331079368e-01
-1.522060623240817888e-02	-3.074486848693567254e-01
-1.131610835599430598e-01	2.098439284384836234e-01
-2.575922459735462966e-01	1.548180121556241018e-01
2.567895358097771474e-01	-1.075178869688098032e-01
1.991777033812696940e-01	3.335837108935236772e-01
6.963971363257286107e-02	-6.294732926458598277e-01
-1.042268430822376052e-01	-4.701646760304205586e-01
4.459249260766979805e-01	1.548805391681071786e-01
-8.632846075551098286e-02	-1.072496201237193442e-01
-3.337772478140713789e-02	2.540901992823746958e-01
5.964887577838141608e-01	-4.095757564831764563e-01
-9.068461188656919136e-02	3.289650001660578138e-02
4.274219968380052470e-03	-3.261492710339526369e-01
-4.669571382709957613e-02	-2.074749025105366296e-01
2.150581356516077514e-01	4.337105068321389645e-01
9.251933559806864438e-02	-8.802448711541759063e-02
1.385807873683369273e-01	8.262848599935665450e-02
-6.907731416504855337e-01	-2.907392840708774018e-01
-3.518732599159739016e-01	5.831276346109598441e-01
1.628922621752370847e-01	-2.146735609874424466e-01
3.562449503697943942e-02	-1.003829912717216916e-01
-3.466564781534696160e-01	2.186978509749151478e-01
4.224320376461511151e-01	1.802087587100530686e-01
-2.354438292662413071e-02	-1.404258321121500397e-01
-5.171945624096068173e-01	-8.315370555620374415e-02
3.894169695496002559e-01	5.135729695955949525e-01
-1.604386366004591224e-01	1.004930758763156046e-01
-4.836119699581732378e-01	-4.571476149495780350e-02
-1.190050439555371264e-01	-2.532576913732982327e-01
9.580293190755601040e-02	-1.370348149701347829e-01
4.128341630616763624e-01	-1.457908829962846209e-01
1.291966444816001862e-02	-1.959251348534623016e-01
5.278835752050349273e-01	-1.049809855055036933e-01
4.256470903901931474e-02	-8.049501066609995870e-02
-4.522064802053415433e-01	2.302074856522486057e-02
1.226108519669931451e-01	2.297345235027022092e-01
1.013298407149429564e-01	2.052273067161592204e-02
8.675041871543021088e-02	4.135470981617945241e-01
-6.190724216907172311e-02	5.202454993390200899e-01
-2.080795028423442494e-01	-5.993144300549395620e-01
-1.498947294087216442e-01	-1.502987998864590245e-02
-1.616039998230343333e-01	-1.174977672673697265e-01
4.980782628477399034e-03	-4.484080427230333066e-01
-1.580006938098388325e-01	1.036435116188894334e-01
-1.056652368036381517e-01	-2.894083745298451915e-01
1.027487307134278410e-01	1.611308066198204603e-01
3.666123821447099806e-01	-3.055255733747495595e-01
1.547191239284708211e-03	7.836822592439669777e-02
-3.188256711110361574e-01	-3.467858760541425722e-02
-3.910312613023622652e-01	3.215714054111055709e-01
-2.171235977522408545e-01	3.172635374038857425e-01
8.152848839926191832e-03	4.690726859407972626e-01
-1.148872029558740820e-01	-1.272241771670034986e-02
2.248524462843609906e-01	-5.486502182957827545e-01
5.304361946437079478e-01	6.520644852629252364e-02
-7.282448149056662823e-01	-5.729268844585502229e-01
2.671178536233779210e-01	4.434596403485324134e-01
-6.972983245980765576e-02	-3.905421806412697622e-02
2.511595285784408160e-01	-5.672283428735672151e-02
-2.631278703480869133e-02	-1.491567623776167695e-01
-6.681538396736168284e-02	-1.377822892214869976e-01
5.476531556817285651e-01	4.985261941689899112e-01
-1.446990061262086180e-01	-1.385468667685289534e-01
4.724880524798836801e-01	-6.173790779945401153e-02
-1.356677223218344941e-01	2.757487567266161399e-01
-6.447171388679517889e-02	3.005886279399034300e-01
-3.160322131917713273e-01	8.744467411440214055e-02
3.749119805924001625e-01	-7.186975982487829873e-01
-6.356670706610404453e-01	-4.222109897495321396e-01
7.079990656903947452e-03	6.682244976516538149e-02
-4.095455482461151098e-01	-1.745379424101924093e-01
2.084251684971519247e-01	-4.204486364175330504e-01
7.827853279949807674e-02	2.096741704996311351e-01
-4.509958808614178971e-01	2.919991941388695444e-01
-2.002257715949258554e-01	-3.809372660816397471e-01
5.984737436880196992e-02	4.408710419099095557e-01
-1.573093235151877822e-01	8.267162128652699726e-02
2.063212609721932489e-01	2.176720114029844777e-01
5.209850399877045124e-01	-1.217050728599440301e-01
1.908951855714111911e-01	6.535737858117789123e-02
-1.613076645023366618e-01	2.882994275943985829e-01
1.419926049165371462e-01	3.363000211474795331e-02
-2.811623648838270095e-01	2.236038459002803458e-01
-1.987309170818024606e-01	5.464975315435071090e-01
-5.559440819454184585e-02	3.421148441732239087e-01
1.012273855122271665e-01	-3.669916460394472280e-01
2.817557386225680305e-02	-2.079242595696271234e-01
1.390233822863150004e-01	2.700283170787174877e-02
2.332572424999572111e-02	-3.529557155265256041e-01
-6.322883349010800791e-03	-6.865935277955829974e-02
-6.988566000456108984e-02	-3.604511074126072190e-01
4.584840316534549154e-01	5.106117950439928999e-01
-1.058422333346149408e-01	2.324175864193423757e-01
3.118380769385638990e-02	-2.279428788442043885e-01
2.495216737031256682e-01	4.793335637938799243e-01
-2.771739400355469063e-01	6.819464421014634348e-02
2.587300616536670761e-01	-1.739207312704001140e-01
-1.651832487018637524e-02	-5.205125230677841094e-03
-3.752797196442180239e-01	-3.363518957551298039e-01
-5.203421843155183746e-01	1.858740704835928556e-02
-3.354028343371851517e-01	-2.076524324908879948e-01
-5.888627425532255710e-01	-8.934215623352675939e-01
-4.406266529718346203e-01	5.388761381368395442e-02
-7.818401609625005855e-02	1.838702839166267977e-01
-7.776090026469403282e-01	-3.886202567621484250e-02
-5.906682298127998720e-01	-3.432267484651444628e-02
-1.794255242572581274e-02	2.194000911285111377e-02
2.171618054783547580e-01	-4.835906803789285363e-02
3.133195521897979563e-01	-7.664982561100172065e-01
1.979634146864265309e-01	-3.855804227026739528e-01
2.189897999930487116e-01	-4.933288964174065705e-01
-2.590124824501735534e-01	1.421711466182519479e-01
-2.131493420942921768e-02	-1.149921889291923432e-01
2.456602676969474319e-01	-3.973702663679952729e-01
-1.665852822150728219e-01	-1.377432679018814332e-01
-3.965139868940347617e-02	3.888310339098837165e-01
2.176272659019850841e-01	-1.338746854616200133e-01
2.823126254923977729e-01	1.289387076478011873e-01
-2.020547217363048431e-01	2.482010659668481278e-01
1.838095551737475852e-02	5.492275466713272825e-02
5.155692153296901337e-01	6.426335241129384722e-03
-9.343982457946235776e-02	-5.620329506152120513e-02
-5.153365547131665697e-02	-1.905936886872003078e-01
2.402778808348267348e-01	-1.319175599406561261e-01
3.838730203191580426e-01	3.272923705448300968e-02
4.352857610525445731e-01	1.797149544090031748e-01
3.563251900188555976e-01	2.592728879714168988e-01
-2.157964404575356265e-01	-3.456872064264027156e-01
-4.663008629304386810e-02	-5.225547613467824704e-01
-1.366067594991578482e-01	1.433747085127669019e-01
1.092916194775467031e-01	-1.081957158216454301e-01
-3.195144037218772964e-02	1.625877052307679316e-01
1.390272218668150810e-02	3.949659530110916084e-01
5.835740743825947874e-01	4.348821333013798140e-01
5.975412970719626848e-01	9.460709182253411453e-02
-2.932919290074827989e-01	-2.377109646950885113e-01
5.204115291317621544e-02	-9.944891951505654970e-02
-1.157373449557001777e-02	-4.635312687113541941e-01
5.513252045517117450e-01	-2.465219248273413100e-01
2.614244920188539545e-02	8.445698721902685779e-01
1.630867561528694665e-01	2.781258092017355743e-01
6.227782141875574107e-01	-8.025869554097363190e-02
-7.714476027560313032e-01	-3.480864262978726753e-01
-1.283896843072762119e-02	2.056423717274236951e-01
1.158944264597213808e-01	-2.718225471067505228e-01
-3.284213062888467066e-02	1.458206995127709071e-01
-7.489119487960356480e-02	-2.248496296437628994e-01
9.570258649930737938e-02	-3.026985137698054440e-01
-1.554867905881578138e-01	3.380269981319574679e-01
-4.307703065859219138e-01	2.963738689232898738e-01
-3.387024184308916053e-01	-3.008633896423160148e-01
1.389008887336934915e-02	5.402749903406853932e-02
2.435785950127288269e-01	1.254909275172791661e-01
-1.442956571111684849e-01	6.285131324427760402e-02
6.454031579231439553e-02	-7.223351496634808355e-02
-1.674515365774885134e-01	-2.683382717525783501e-01
-4.816739748941706312e-01	1.202069572531578034e-01
-4.447048084016754776e-01	-3.677883916683386684e-02
-7.333222969200171859e-02	1.149733310112643903e-01
-9.171515568596877790e-03	-9.608497514478496482e-02
-1.181287566958723508e-03	-3.124205406815988018e-01
1.112808791771259104e-01	-9.594271125128069067e-02
1.872092498647695211e-02	5.416106903232396907e-02
-7.122151079050234590e-02	7.172259716936446594e-01
4.682290099248501147e-01	-4.705301189127251704e-01
-2.057855990561275605e-01	1.253461876218774362e-01
1.232765385066992986e-01	-4.428466097114702182e-01
4.819865427760065130e-02	-3.382115249683204650e-01
4.757027029506528670e-01	5.683843955904699374e-02
1.567818650664540014e-01	4.210857799420555936e-01
1.053794999518583714e-01	4.195037528051783760e-01
-2.022240782034181450e-01	1.756428072519757022e-01
1.672394642426109079e-01	1.681806458211347333e-01
-5.506714676973014505e-02	-2.155660457074121961e-01
-5.832186539369224043e-01	-3.033462720638847587e-01
1.565208608056655459e-01	1.191225939527716104e-01
3.710469466805546013e-01	-4.026360557684616898e-02
7.958586944778665850e-02	-4.876741729196207298e-01
-2.258732883570809535e-01	6.929959072813696164e-02
-1.240453639064146713e-01	3.264241330460563306e-01
-1.638365082015661722e-01	-1.073403153240023028e-01
-3.629666520454186696e-01	6.916833237084141217e-02
1.969820327765979262e-01	-6.014813149569139122e-02
6.228608608785164424e-01	3.890909029894291105e-01
6.048185681914206580e-01	-1.748922411984544512e-01
1.354275823835068282e-01	-2.530992598599057786e-01
-4.784455957011159999e-01	-2.991952747127438195e-01
4.957596003837928533e-01	1.631075934704430130e-01
-2.106190777459056584e-01	2.440754276754413254e-01
-4.082146809564907719e-01	-5.055675300352572288e-01
-2.305508300277936962e-01	3.319977568459627215e-01
-4.933415642848905658e-01	-3.092211673301341057e-01
-1.281462133165064965e-02	-1.097863219005429936e-01
6.370097537771593488e-02	-2.046118738945022220e-01
-4.461183801036977536e-02	4.693118228862021013e-01
-5.825402314318571806e-01	-3.511348739457710866e-01
2.038748032459128945e-01	3.815547521560450073e-01
1.726426752459279956e-01	7.672092366461149560e-01
-9.871012043377562495e-02	-4.800472824140399053e-02
2.278609770332163664e-01	-7.265106008465583853e-01
-3.877952710146713167e-01	1.953847969211819913e-01
9.170425287738501186e-02	-3.764275293623812746e-01
-2.843759452812447130e-01	-1.310219942842863750e-01
1.799026705429719319e-01	3.462561363247680934e-01
2.442780501224202372e-01	2.281870416867555137e-02
1.391253211020026803e-01	2.553513541762419958e-01
-1.638398509182207030e-01	-1.761622846967753897e-01
5.777420872734848750e-02	5.744491206505621950e-01
4.113782357934218648e-01	4.527759452482683633e-01
1.604855156382556727e-02	-4.530723366580723943e-01
8.828703010562222175e-02	-6.383713464868051579e-02
2.673780225239914127e-03	-2.725147382076847369e-01
-3.316785454754599960e-01	3.620316626311150809e-01
-1.239337122453055828e-01	-3.606598304831635238e-01
4.585175894483863313e-01	-5.025698931271160158e-02
3.530947262620422467e-01	-6.161562783006766658e-02
3.827936251199106632e-01	-5.429649964095007580e-02
2.672005830418973105e-01	-4.174227163272494212e-01
-1.015496591179152613e-02	-3.646530593032284995e-01
-4.343204460371131170e-01	-2.055467860882286835e-01
-2.957221703173973371e-01	6.174203749347805248e-01
-2.028374023750654231e-01	-1.962602949140211939e-01
-4.344269811921264851e-02	5.023886726580409912e-01
4.620757704897983376e-02	-1.923910593049468210e-01
-1.681156100860379046e-02	2.427148303161735798e-01
-3.883177086128597466e-01	2.891252353894842031e-01
-1.133263492406612061e-01	-1.212172798203522972e-01
-1.193100813265784849e-01	-1.802210270903134570e-01
-3.367421025809574919e-02	7.026225896477903410e-01
-7.730644699259327235e-02	-2.315401922471587159e-01
1.710721338569522465e-01	1.333669127631176565e-01
6.627289283682152865e-02	1.018248600694248857e-01
-1.927465220135494983e-01	3.927181871231776727e-02
1.418007555004228704e-01	1.270920004910235102e-01
-4.053355760157581478e-01	-5.041440876718162462e-02
-6.056084144767102939e-02	-2.155051028930002610e-01
4.581267606432468664e-01	-3.185097391299251263e-02
-1.714506435077570723e-01	4.100312929085115909e-01
-2.265502927789148080e-01	4.585206522573353344e-02
-1.898647987351961552e-01	-3.204326563553005353e-02
4.350767355541885761e-01	1.147073905336808419e-01
1.474143881727222050e-01	-1.082333853961675169e-01
4.937173833242798349e-01	-1.138050260386626877e-01
-7.021176194514618940e-01	-2.502778991474015058e-01
-4.057891107587939250e-01	-6.437513686170795446e-02
3.992834201716910503e-01	-3.130086417786632214e-01
1.159485226964900306e-01	9.589756855611206166e-02
-3.653649771141204150e-01	-6.052480002264191278e-02
-1.977440314796959364e-01	-2.796992203279670131e-01
2.829874785356029446e-02	1.415891900712510088e-01
-3.657675136810042971e-02	3.636946660252436958e-01
1.273438571348552428e-01	1.125237946522806426e-01
-6.501845941644771032e-02	-3.283685776080318974e-01
3.879613309511077412e-01	1.524604800329895093e-01
2.197871158120504043e-01	-2.266665164460538451e-01
-5.790808995868638315e-02	-1.480615438777496962e-01
1.202433357209706372e-01	-2.069808626226463388e-01
-2.868506667555188461e-01	1.592408828753688887e-01
-1.341207966484757597e-01	-3.014448300224754074e-01
9.638532556470889856e-02	-1.770324105759848721e-01
-3.374285431716162464e-01	1.636831300214165209e-03
-1.518620129545162623e-01	1.595406598824853361e-01
-5.144375444287523948e-03	-2.537921912215197473e-01
-3.278555700888218655e-02	1.563071028895716974e-01
-9.935755048550957980e-02	-7.782598172959521721e-01
4.784745744338678719e-01	4.213897909748515747e-01
2.039532180956275254e-01	5.445563677801515956e-01
-7.716825822003635649e-01	6.159890209874147038e-01
2.386441569703702525e-01	-1.219925939356848316e-01
1.249656272937065132e-01	1.963320638273431396e-01
4.338568162324783484e-01	5.880672424800659215e-02
-2.008693236314832709e-01	-1.724726735784097575e-01
-3.877156966390107179e-02	3.153088970264045221e-02
-2.248542470094102574e-01	-1.856464984459027245e-01
-9.674938968590557353e-02	4.928603200558362984e-01
-4.591973573378919232e-02	-4.940209494539855584e-01
1.765414127313470749e-02	-4.736219549015146524e-01
1.201530498023461041e-01	3.710599011773287881e-01
9.754093932508782483e-02	4.241165899642814208e-01
-2.905552887247010441e-01	-8.189562314441550805e-02
-1.797363081958847641e-01	-2.094485362074278156e-01
-8.023648692173755703e-02	-3.808610651776672129e-01
7.348530312026764488e-02	-8.322731780797464063e-02
4.814900356318861374e-01	5.418042404082955565e-01
4.171771592939589879e-01	9.965175165031660287e-02
-1.794300073654481742e-01	4.647199210901471755e-02
-2.797456970533203080e-01	4.221004860476073456e-02
4.369682998980510547e-02	3.775446737368937655e-01
1.142934491225553739e-01	9.880331410226390887e-02
-4.144406111285876132e-02	-9.505539636269356996e-02
-2.973459712611458694e-01	-3.867185504901665127e-01
4.075764697102727818e-01	-1.306138911396963198e-01
-2.278995464557872705e-02	-1.133636443985834852e-01
2.032930587594820870e-01	3.602203858877756244e-03
2.092763905044968953e-01	-8.738648925602804374e-02
-9.697065177441124839e-02	-5.485751703619656805e-01
-3.256846875431307353e-01	-1.014137913505070293e-01
-8.068949332765388283e-01	4.534038970327456952e-01
5.165279857046832790e-01	2.101522266228214864e-01
-1.586896887919142796e-01	-1.573643383459987499e-01
-2.414036006822012914e-01	1.057711185561450301e-01
-2.800943951438124024e-01	1.123449285518352825e-01
-4.376531023359890304e-01	3.966420368250071493e-01
1.404947770049181366e-01	4.069672485742746315e-01
6.252879217581230886e-01	1.786601147849637972e-01
-1.850515679413102799e-01	-2.876276437854112245e-01
1.335677101807131451e-01	4.230435885229997250e-01
3.935937717998260754e-01	2.707271802933105542e-01
1.860775863716702117e-01	4.434074814506349521e-02
-2.778885304374214549e-01	-1.029933312504496407e-01
-2.033562409469661103e-01	-2.179326503874188525e-01
1.640005528282302560e-01	-2.865965401809994484e-01
-2.189395712047871589e-01	3.126270914421308555e-01
7.293243130891050585e-01	2.943700958699214110e-01
4.877250493052557312e-01	-4.587850199208188262e-01
2.414349567689060005e-01	-3.047139002243773320e-01
4.294272716121808608e-01	3.724678068115759577e-02
1.400721534045393790e-01	3.890998970966240700e-01
-4.917128658426765386e-01	6.289252928172019974e-01
2.391860810357693545e-01	-4.475191634805554819e-01
-5.078099072553275972e-01	4.716422461974971170e-01
-4.848826215125442984e-02	2.966216381895518950e-01
-3.813808451868939686e-01	9.772918970544447123e-03
1.848893981275619713e-01	3.259114679329179476e-02
5.454828483386183757e-01	6.783356113752034289e-02
-1.366772643502954347e-02	-4.635087192658446376e-01
-1.048803817100932567e-01	1.257317339048911742e-01
-2.252640501420706542e-01	6.186201311669090736e-02
4.782964197004105911e-01	-1.964797488233227529e-01
8.675983563105479912e-02	-2.581785654472567096e-02
4.181352700864243155e-01	-4.670188379431988723e-01
-1.690915563969626889e-01	3.207281948468925226e-01
8.010702409500632948e-01	-4.845089919248994903e-01
-1.820531251518567040e-01	-4.643166609262122102e-01
-3.336220272853392954e-01	-2.927707563992937995e-02
-6.687043082592122323e-01	-3.511546372487795442e-01
-4.389786112373255667e-01	1.669834488489726765e-01
-5.612133936224118769e-02	1.894104112797693196e-01
4.623744782287910748e-01	1.669993336045663412e-01
4.405588084576670393e-01	-3.068211320006849485e-01
4.183379413356494991e-01	-1.033308273028212265e-01
-1.342815964791594097e-01	-3.363915814512915547e-01
-7.189989740244744076e-02	4.866975070784982371e-01
4.221385602764821665e-01	-3.082540941959425740e-01
-3.308819744133941754e-01	-3.106404544286458513e-01
-4.533251897397430064e-01	7.846685232730611637e-02
1.646691815450964658e-01	4.049372250141366342e-02
6.946992111451030794e-02	5.737101698164751712e-02
1.994600276922374460e-01	-6.263914345222461322e-02
-3.934495049650347798e-01	3.488579001612499009e-01
1.826893788474360791e-01	-6.399211562398035569e-02
-6.017491792865670153e-01	-2.206501973922085288e-02
3.828836298652200099e-01	-1.840604499039692754e-01
-4.525879960398939139e-01	-4.091599079003141459e-01
3.622457180330521803e-02	3.618719415103704984e-01
-4.001717749803796464e-01	8.898653652010472814e-02
2.437956101984301571e-01	-1.044973735128782860e-01
-1.823846947037935651e-01	-4.624845893909605432e-01
-3.675081173515773458e-01	-3.856425660452305060e-01
-8.574747694441463286e-03	-6.353694369970788181e-01
1.207910157222422398e-01	-3.546311786931647947e-01
-4.071707833928465275e-02	-2.524663160000814588e-01
2.009807540774864176e-01	4.212346800070020936e-01
9.524776900823772770e-04	-1.415388189168854671e-01
-4.758245763192556210e-01	1.030811180981728858e-01
2.386326217122299864e-01	4.841528018383983029e-02
-2.030976500070625912e-01	-3.238539632358551912e-01
-2.570305373531933113e-01	2.741153315439982530e-01
3.410861969703823243e-02	-1.718890448748257582e-01
2.101212192995613459e-01	-2.149091797563013745e-02
2.840094106715433941e-01	-2.669197119749628921e-01
1.264425646530739078e-01	4.852324830973474973e-02
-2.039369019484291445e-01	6.146631272432443449e-01
-3.211647616393594785e-03	-1.509123034180973599e-01
-2.145807208731697890e-01	4.228480668647685570e-01
-1.759337768037926575e-01	-2.225957790604562725e-01
-4.365561670356098989e-01	-2.456810044695000861e-01
-1.133929089634204690e-01	1.352107731227073506e-01
-5.853813361364219592e-01	3.988778205101547458e-01
-1.571160231224555393e-01	-1.795420233596634330e-01
1.080630427041767011e-01	3.283498877504252289e-01
-2.882638184871733067e-01	5.319278154054529750e-01
-1.049221938069329202e-01	7.589189516515366940e-02
3.098056603464069414e-02	-5.114595107436589183e-01
1.461146099686384259e-01	3.321551128367651318e-01
1.753972020273193710e-01	2.063320414488811205e-01
2.447418190642959290e-01	-7.627214461084670660e-02
-1.449896422093508441e-01	1.190903596874745424e-01
-1.036496015384479330e-01	7.045872018110982404e-01
1.829699083267885273e-01	-1.359162069066209011e-01
-8.267051385781523654e-02	3.088937384779471759e-02
1.575110829879248775e-01	-2.513891153360718889e-01
3.579254852358170202e-01	-1.368087394926142675e-01
2.955412241621554470e-01	1.624708159199719781e-02
4.948610348720446361e-01	-2.069939652557744869e-01
3.772650772029493282e-01	-4.636701367438261778e-02
1.896474017878700680e-01	5.519442431506729752e-02
3.871140912823001212e-01	-2.724687702759679905e-02
5.258575922483356146e-01	9.518106240669975404e-02
6.100076336517552822e-02	-5.139322167202717839e-01
2.640065586932549002e-01	3.343965107239484924e-01
-4.550286015120490468e-01	1.191957573980508833e-01
-1.990284846498133475e-01	2.652404086431001118e-01
-5.487370333245048665e-02	2.062657690680488789e-03
-1.379288445320003831e-01	-7.064737257434255957e-01
2.025955917560773034e-01	3.195573180444108430e-01
2.288993378470316475e-01	2.246804473120963264e-01
3.540948109949044742e-01	3.845770626690607763e-01
-8.330217615869631720e-01	3.893113680596568260e-01
1.738144355325265678e-01	-5.724560748569437751e-02
-2.431623394957716511e-01	-6.789192838737156954e-02
2.134804475102111340e-02	-6.143374399424059162e-02
3.528412359673159249e-01	-4.643140930550650886e-02
5.424282040535384208e-01	5.963173204984004716e-01
-1.288992948250015647e-01	-4.068599821451959198e-01
3.273170366721810942e-01	1.497502365734867946e-01
-3.893399899471053360e-01	-4.902427197534648395e-01
7.604291073776389687e-02	-4.903335456692606842e-01
-4.951710748853511701e-01	5.286264109079750195e-01
2.594728637414450700e-01	-1.099314359269637636e-01
2.209952462623658020e-01	2.651692621963691598e-01
-5.051081220339769251e-01	7.573003266825836625e-03
3.030526413427484314e-02	-4.000014167727876657e-01
-2.989160789475169278e-01	-3.223429467459834052e-01
1.485708243382327098e-01	-7.642067322179644240e-01
-3.607954991897995289e-01	-2.699318521640204360e-01
1.203121090999353590e-02	-4.722418925005029966e-02
-6.139018560798906732e-01	3.207857742014582625e-01
-2.752272303422918093e-02	5.255067574128082786e-01
-7.861704704982652725e-02	3.167493998587995324e-02
2.388829008765326334e-01	-3.927716386445879171e-01
2.151019792397035335e-02	6.071310097431523167e-02
3.620923804740508456e-01	-1.316416216163233122e-01
2.129631752025699931e-01	1.770688038689003652e-01
-2.287395643218764207e-01	5.057281493236405190e-01
-3.935643026854672433e-02	6.757411954227063311e-02
8.739316228810092846e-02	2.392476131868209455e-01
-3.664126811826656227e-01	-1.783753585897064342e-01
6.447441617925221691e-02	-2.233491987375816334e-01
-1.369010593931811737e-01	-3.130824475227009240e-01
1.846982668112697457e-01	-2.190149005124358284e-01
-1.347530181567677676e-01	-2.452424812578129498e-01
8.901439608680718207e-02	2.016840326769244185e-01
-1.314068120082829694e-01	-1.666660436031942583e-01
9.084343361981880860e-02	-1.303738914005014848e-01
9.008158148604383797e-02	-1.308962696831348083e-01
7.793996920051229904e-02	-4.659030195238053618e-02
-5.422201203852197032e-02	2.661920524823403467e-01
-1.161015188506732826e-01	-6.321401525196267412e-01
3.993242272457585007e-01	1.062455035750487636e-01
2.933430112399215139e-01	-1.124116128234498441e-01
1.950648796448536115e-01	1.311229114896904357e-01
4.452611713665270976e-01	-3.828841556564353543e-01
4.511747055469269574e-01	-9.310499153928013250e-02
-6.960838125267599930e-01	1.347591285596979049e-01
5.999647100792731245e-03	4.344508080648921688e-01
-1.335236718427528779e-01	1.361698717408035275e-01
-1.050272850472612624e-01	5.997156178938209403e-02
2.057180879187071876e-01	-1.843237729681689585e-01
1.193942419966842694e+00	2.973511730717386392e-01
-1.639316488112015080e-01	-3.587758650636685975e-01
-9.191430867687283568e-02	3.608808357442079839e-01
5.240654934719551905e-02	-9.612828134095900701e-02
2.612892710177143196e-01	4.112767926994844725e-01
2.111319041886650649e-01	-2.221854830477799081e-01
5.380542044446167127e-01	-1.587898148224183847e-01
-1.219932504217313696e-01	3.858337866932656235e-01
-4.765124375366395215e-01	-1.775742440275911438e-01
5.689287985692841054e-02	-1.344083743193799467e-02
1.788382805223896754e-01	-1.939425765265205825e-01
1.137455525504638548e-01	5.103999706023665262e-01
6.626625259741270035e-02	1.554373092816616897e-01
-1.064612429422720670e-02	3.174917757739356694e-01
7.710571184027680269e-01	-1.391825962864239874e-01
-5.698752976583768559e-01	1.598003742579537367e-01
-4.333870677059445953e-01	1.430758112530909065e-01
-4.803899816874607209e-02	4.193334076917869940e-02
5.006659078802057350e-02	-1.726943664097402020e-01
5.407478953434697866e-01	-4.363259057073851088e-01
4.390562695049219921e-01	3.824782479626835374e-01
3.022466913110150588e-01	2.254420533435234630e-01
-3.801661609866459623e-01	-2.964430565704567200e-01
-2.324695143138455489e-01	2.306323875625165276e-01
-3.123136821755677639e-01	-3.876268663330290857e-03
-2.928617552443253391e-01	-1.434041211600429744e-01
-2.267414609624876232e-01	5.115055300550426509e-02
7.726654396403820346e-01	-5.164446528746278187e-01
-4.790049641307438100e-02	4.618097522560492552e-01
-2.322027751400320694e-01	2.468317545751964603e-01
4.906311684700812026e-01	-2.638573929260211171e-01
2.025279645227249722e-03	4.631055524868289974e-01
2.719597720712723099e-01	2.447324515340661977e-01
-2.364787182259111831e-01	-5.208979474188711878e-01
-6.502896212546033228e-01	-7.609681878860340420e-01
-1.981812629485308064e-01	2.536191984260726118e-01
5.655075075523208900e-02	-1.527903757653619743e-01
8.253727245284089853e-02	1.762826130438774619e-01
-2.760357199467206590e-01	1.856621533187863826e-01
9.780150873837219205e-02	-2.628943862868994841e-01
